,neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
100255,,rv9T1qGHbh9eXqFpKEPy_A,"['Monday 11:30-21:0', 'Tuesday 11:30-21:0', 'Wednesday 11:30-21:0', 'Thursday 11:30-21:0', 'Friday 11:30-21:0', 'Saturday 11:30-21:0', 'Sunday 11:30-21:0']",1,34482 N Scottsdale Rd,"['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: quiet', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: True', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WiFi: no']","['Chinese', 'Restaurants']",Scottsdale,77,Sesame Inn Carefree,-111.9307437,AZ,3.5,33.7983014,85262,business
100328,,ryCpLx4jaTkkkaGXg5jvBQ,,1,7631 Sharon Lakes Rd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', 'GoodForKids: False', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTakeOut: True']","['Restaurants', 'Chinese']",Charlotte,30,Cherry House II,-80.8748682,NC,2.5,35.1280702,28210,business
100361,Westside,R7LyTeiOHLyTNkA8HssBRQ,"['Monday 10:0-22:0', 'Tuesday 10:0-22:0', 'Wednesday 10:0-22:0', 'Thursday 10:0-22:0', 'Friday 10:0-22:0', 'Saturday 10:0-22:0', 'Sunday 10:0-22:0']",1,4001 W Sahara Ave,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: False', 'DogsAllowed: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Mexican', 'Restaurants']",Las Vegas,270,Los Tacos,-115.1944048,NV,4.0,36.1441999,89102,business
100399,,Tqk-TtGw0YjT_SrxsCPMxw,"['Monday 10:30-20:0', 'Tuesday 10:30-21:0', 'Wednesday 10:30-21:0', 'Thursday 10:30-21:0', 'Friday 10:30-21:0', 'Sunday 10:30-21:0']",0,430 E Bell Rd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True']","['Restaurants', 'Mexican']",Phoenix,8,Baja Fresh Mexican Grill,-112.068088329,AZ,3.0,33.6410022873,85022,business
100482,Westside,xmeEyBVC5zN-FCX5qZviIQ,,1,2625 S Decatur Blvd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: quiet', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Chinese', 'Restaurants']",Las Vegas,50,Chopstix Express,-115.2085393,NV,3.0,36.1424825,89102,business
100535,,PepLYiTk-2j6Nb8JFVT9gQ,,1,1600 E Indian School Rd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True']","['Restaurants', 'Pizza']",Phoenix,3,Little Caeser's,-112.0476172,AZ,2.0,33.4947301,85016,business
100606,,pdy6EAcJvZks1hKogxOj6Q,,1,4231 W Bell Road,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Restaurants', 'Chinese']",Phoenix,101,New Asian Kitchen,-112.1506635,AZ,4.0,33.6388709,85053,business
100655,,NxK9QTPyjeG2vjs2yODh7Q,,0,3300 Camelback Rd,"['BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating: True', 'RestaurantsPriceRange2: 2', 'WiFi: free']","['Food', 'Coffee & Tea']",Phoenix,4,Peets Coffee Shop,-112.1272489,AZ,3.0,33.5126256,85017,business
100846,Tenney - Lapham,_9oVB-ICuyxfnK8JGpiwKA,,0,912 E Johnson St,"['Alcohol: none', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: False']","['Restaurants', 'Pizza']",Madison,3,Supreme Pizza,-89.3760907,WI,2.5,43.0848133,53703,business
100848,Steele Creek,3vSYu180m7yhOD_qaQUCTw,,1,8951 S Tryon St,"['BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating: True', 'RestaurantsPriceRange2: 2', 'RestaurantsTakeOut: True', 'WiFi: free']","['Coffee & Tea', 'Food']",Charlotte,37,Starbucks,-80.9371752,NC,3.0,35.1365538,28273,business
100927,,fJmg_GwsLMXXS26zKTITiQ,"['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-18:0']",1,3317 N 19th Ave,"['Alcohol: beer_and_wine', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Mexican']",Phoenix,10,Armando's Mexican,-112.0996515,AZ,3.0,33.4861484,85015,business
100933,Carrick,YufWhkZQPC6As55MuXTU8g,,1,1107 Brownsville Rd,"['Alcohol: none', 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True']","['Restaurants', 'Chinese']",Pittsburgh,4,No. 1 Kitchen,-79.9909347,PA,3.0,40.405382,15210,business
101039,,5Oh4E8lTlAHzs4hrjsLFOA,,1,7678 Saltsburg Rd,"['OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsPriceRange2: 2']","['Restaurants', 'Pizza']",Pittsburgh,5,Stockmano's Pizza,-79.7731528,PA,4.0,40.4750077,15239,business
101054,North Broadway,oTTBpDELlpgMah1o0OIbvA,,1,5645 Broadway Ave,"['Alcohol: none', 'BusinessAcceptsCreditCards: False', 'Caters: False', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsTakeOut: True', 'GoodForKids: False', 'RestaurantsDelivery: True', 'RestaurantsReservations: False', 'WiFi: no']","['Restaurants', 'Pizza']",Cleveland,5,Broadway Pizza Spaghetti & Sandwich,-81.6504593,OH,3.0,41.466668,44127,business
101080,Northwest,Tw1CgJ8MHax1orR3gBJl7g,"['Monday 16:0-21:0', 'Tuesday 16:0-21:0', 'Wednesday 16:0-21:0', 'Thursday 16:0-21:0', 'Friday 16:0-22:0', 'Saturday 16:0-22:0', 'Sunday 16:0-21:0']",1,4949 N Rancho Dr,"['BusinessAcceptsCreditCards: True', 'GoodForKids: False', 'RestaurantsGoodForGroups: True', 'RestaurantsReservations: True', 'RestaurantsAttire: casual', 'RestaurantsPriceRange2: 2']","['Restaurants', 'Mexican']",Las Vegas,3,Cabo,-115.244235151,NV,4.5,36.2504506336,89136,business
101123,,KpZVjFlpUFbacJHRTNS84Q,,0,6504 Steubenville Pike,"['BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating: False', 'RestaurantsPriceRange2: 1', 'WiFi: free']","['Coffee & Tea', 'Food']",Pittsburgh,19,Niko's Coffee House,-80.1604243,PA,3.5,40.4491598,15205,business
101149,Bloomfield,i17-RGooGWIad0y5YtaBtQ,"['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0', 'Sunday 11:0-22:0']",1,4506 Liberty Ave,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Chinese', 'Restaurants']",Pittsburgh,20,China House,-79.9516804,PA,4.0,40.462831,15224,business
101218,,pEzLtBG0AaaYaFxphG45cA,"['Monday 6:0-18:0', 'Tuesday 6:0-18:0', 'Wednesday 6:0-18:0', 'Thursday 6:0-18:0', 'Friday 6:0-18:0', 'Saturday 6:0-18:0', 'Sunday 6:0-18:0']",1,201 S Stephanie St,"['BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating: False', 'RestaurantsPriceRange2: 4', 'WiFi: no']","['Coffee & Tea', 'Food']",Henderson,4,Starbucks,-115.049127732,NV,1.5,36.0204027843,89012,business
101235,,9_B3nY3KlHW1WDvOeMk9GA,"['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-23:0', 'Saturday 11:0-22:0', 'Sunday 12:0-21:0']",1,2500 Swallow Hill Rd,"['Alcohol: none', 'BikeParking: False', 'BusinessAcceptsCreditCards: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: False', 'RestaurantsTakeOut: True']","['Restaurants', 'Pizza']",Pittsburgh,13,Other Place,-80.071628,PA,4.5,40.389439,15243,business
101238,,CrM_FY9NIoDWudQYHlO7UQ,"['Monday 11:0-21:30', 'Tuesday 11:0-21:30', 'Wednesday 11:0-21:30', 'Thursday 11:0-21:30', 'Friday 11:0-21:30', 'Saturday 11:0-21:30', 'Sunday 12:0-20:0']",0,1739 W Glendale Ave,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: quiet', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True']","['Chinese', 'Restaurants']",Phoenix,21,Dragon Island Chinese Restaurant,-112.096976,AZ,4.5,33.538144,85021,business
101534,,XCZQdoMRFnjmmB6xPvx1qw,"['Monday 11:30-14:30', 'Monday 16:30-22:30', 'Tuesday 11:30-14:30', 'Tuesday 16:30-22:30', 'Wednesday 11:30-14:30', 'Wednesday 16:30-22:30', 'Thursday 11:30-14:30', 'Thursday 16:30-22:30', 'Friday 11:30-23:0', 'Saturday 11:30-23:0']",0,6414 Rea Rd,"['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WiFi: no']","['Mexican', 'Restaurants']",Charlotte,31,Senor Tequila Cantina Grill,-80.8172578,NC,3.0,35.0789597,28277,business
101565,,ZFk_O8gSM-imjgsQX7wjmg,,0,1027 Freeport Rd,"[""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi: free']","['Food', 'Coffee & Tea']",Pittsburgh,5,Caribou Coffee,-79.8854012403,PA,4.5,40.4879566436,15238,business
101572,,HV_TRGJdMurmJkqkdRGaww,"['Monday 8:0-22:0', 'Tuesday 8:0-22:0', 'Wednesday 8:0-22:0', 'Thursday 8:0-22:0', 'Friday 8:0-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-22:0']",1,1550 N 16th St,"['Alcohol: beer_and_wine', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}""]","['Mexican', 'Restaurants']",Phoenix,33,La Cocina Economica,-112.0481577,AZ,4.0,33.4649802,85006,business
101584,Sunrise,eicZdoUohtKsmB0KChbPxg,"['Monday 10:30-21:0', 'Tuesday 10:30-21:0', 'Wednesday 10:30-21:0', 'Thursday 10:30-21:0', 'Friday 10:30-22:0', 'Saturday 9:0-22:0', 'Sunday 9:0-22:0']",0,"1725 N Nellis Blvd, Ste B","['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'DogsAllowed: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: True', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Mexican']",Las Vegas,51,Las Tarascas Michoacanas Mexican Restaurant,-115.0625933,NV,4.5,36.1908675,89115,business
